01.01.01.06.1.00126;GS.00146/1981;2611
01.01.01.06.1.00127;GS.00420/1980;2588
01.01.01.06.1.00128;GS.00363/1981;2589
01.01.01.06.1.00129;SUS.00130/1981;2590
01.01.01.06.1.00131;SUS.00127/1981;2591
01.01.01.06.1.00132;SUS.00128/1981;2592
01.01.01.06.1.00133;SUS.00129/1981;2679
01.01.01.06.1.00134;SUS.00133/1981;null
01.01.01.06.1.00135;SUS.00251/1978;null
01.01.01.06.1.00136;SUS.00134/1981;2309
01.01.01.06.1.00137;SUS.00099/1981;2593
01.01.01.06.1.00139;SUS.00101/1981;2594
01.01.01.06.1.00140;GS.00102/1981;2307
01.01.01.06.1.00141;SUS.00103/1981;2595
01.01.01.06.1.00142;GS.00166/1981;2596
01.01.01.06.1.00143;GS.00067/1970;2597
01.01.01.06.1.00144;GS.00202/1981;2696
01.01.01.06.1.00145;SUS.00067/1981;2598
01.01.01.06.1.00147;SU.00058/1978;null
01.01.01.06.1.00149;SU.00029/1981;2578
01.01.01.06.1.00150;GS.00125/1979;2579
01.01.01.06.1.00151;PLL.00097/1979;2279
01.01.01.06.1.00152;GS.00139/1981;2580
01.01.01.06.1.00153;GS.00113/1981;2581
01.01.01.06.1.00155;GS.00107/1981;2582
01.01.01.06.1.00156;SUS.00072/1981;2583
01.01.01.06.1.00158;SUS.00088/1981;2584
01.01.01.06.1.00159;SUS.00085/1981;2161
01.01.01.06.1.00160;SUS.00078/1981;null
01.01.01.06.1.00161;SU.00056/2015;2200
01.01.01.06.1.00161;SUS.00126/1981;2200
01.01.01.06.1.00162;SUS.00114/1981;2585
01.01.01.06.1.00163;SUS.00036/1967;2586
01.01.01.06.1.00165;SUS.00119/1981;null
01.01.01.06.1.00166;SUS.00120/1981;2229
01.01.01.06.1.00167;SUS.00074/1981;2587
01.01.01.06.1.00168;SUS.00143/1981;2329
01.01.01.06.1.00169;SUS.00141/1981;null
01.01.01.06.1.00170;GS.00140/1981;null
01.01.01.06.1.00171;SUS.00111/1981;2569
01.01.01.06.1.00174;SUS.00083/1981;2294
01.01.01.06.1.00175;SUS.00082/1981;2570
01.01.01.06.1.00176;SUS.00121/1981;2571
01.01.01.06.1.00179;GS.00098/1981;2069
01.01.01.06.1.00180;SUS.00089/1981;2572
01.01.01.06.1.00181;SUS.00091/1981;2573
01.01.01.06.1.00182;SUS.00252/1981;2260
01.01.01.06.1.00183;SUS.00247/1981;2574
01.01.01.06.1.00184;SUS.00093/1981;2076
01.01.01.06.1.00185;GS.00071/1981;2575
01.01.01.06.1.00186;GS.00076/1971;2576
01.01.01.06.1.00187;GS.00433/1981;2577
01.01.01.06.1.00188;GS.00041/1973;2154
01.01.01.06.1.00189;GS.00123/1981;null
01.01.01.06.1.00190;GS.00144/1981;2559
01.01.01.06.1.00191;GS.00132/1981;2560
01.01.01.06.1.00192;GS.00048/1981;2561
01.01.01.06.1.00193;GS.00258/1981;2562
01.01.01.06.1.00194;GS.00258/1981;2562
01.01.01.06.1.00195;GS.00056/1976;null
01.01.01.06.1.00196;GS.00034/1968;2563
01.01.01.06.1.00197;GS.00138/1981;2564
