1025;1011;04/02/2021;00140/2021; ;;Hak Tanggungan;;;;1078/2021;
1026;1012;04/02/2021;00141/2021; ;;Hak Tanggungan;;;;1074/2021;
1027;1013;04/02/2021;00142/2021; ;;Hak Tanggungan;;;;1131/2021;
1028;1014;04/02/2021;00143/2021; ;;Hak Tanggungan;;;;1077/2021;
1029;1015;04/02/2021;01010904102852;ILIE;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010904.03090;;;7136/2020;
1030;1016;04/02/2021;01010311110417;LAMJABAT;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010311.00788;;;5104/2020;
1031;1017;04/02/2021;01010502110479;PEULANGGAHAN;Kuta Raja;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010502.01405;;;4773/2020;
1032;1018;04/02/2021;01010309110913;BLANG OI;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010309.01788;;;4558/2020;
1033;1019;04/02/2021;01010906102836;PANGO RAYA;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010906.02855;;;3894/2020;
1034;1020;04/02/2021;01010808110287;GEUCEU MEUNARA;Jaya Baru;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010808.02143;;;5034/2020;
1035;1021;04/02/2021;01010404110382;DEAH RAYA;Syiah Kuala;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010404.00938;;;6476/2020;
1036;1022;04/02/2021;01010901102829;CEURIH;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010901.03367;;;6957/2020;
1037;1023;04/02/2021;01010904102853;ILIE;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010904.03091;;;7138/2020;
1038;1024;04/02/2021;01010503100076;GAMPONG JAWA;Kuta Raja;Sertipikat Pengganti Karena Hilang;01010503.02105;;;7964/2020;
1039;1025;04/02/2021;01010316110836;LAMPASEH ACEH;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010316.01333;;;6949/2020;
1040;1026;04/02/2021;01010503121587;GAMPONG JAWA;Kuta Raja;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010503.02582;;;7236/2020;
1041;1027;04/02/2021;HT 00849/2020; ;;Roya;;;;1302/2021;
1042;1028;04/02/2021;01010704102680;LAM ARA;Banda Raya;Pemisahan Bidang;01010704.03157;;;1025/2021;
1043;1029;04/02/2021;01010704102681;LAM ARA;Banda Raya;Pemisahan Bidang;01010704.03158;;;1026/2021;
1044;1030;04/02/2021;01010803110570;LAMJAME;Jaya Baru;Pemisahan Bidang;01010803.01212;;;946/2021;Berkas No.1644/2021 Selesai Diserahkan
1045;1031;04/02/2021;01010803110571;LAMJAME;Jaya Baru;Pemisahan Bidang;01010803.01213;;;947/2021;Berkas No.1644/2021 Selesai Diserahkan
1046;1032;04/02/2021;01010803110572;LAMJAME;Jaya Baru;Pemisahan Bidang;01010803.01214;;;948/2021;Berkas No.1644/2021 Selesai Diserahkan
1047;1033;04/02/2021;01010803110573;LAMJAME;Jaya Baru;Pemisahan Bidang;01010803.01215;;;949/2021;Berkas No.1644/2021 Selesai Diserahkan
1048;1034;04/02/2021;01010803110574;LAMJAME;Jaya Baru;Pemisahan Bidang;01010803.01216;;;950/2021;Berkas No.1644/2021 Selesai Diserahkan
1049;1035;04/02/2021;01010401112001;JEULINGKE;Syiah Kuala;Pemisahan Bidang;01010401.13864;;;534/2021;
1050;1036;04/02/2021;01010707102223;GEUCEU KAYEE JATO;Banda Raya;Pemecahan Bidang;01010707.02534;;;951/2021;
1051;1037;04/02/2021;01010707102224;GEUCEU KAYEE JATO;Banda Raya;Pemecahan Bidang;01010707.02535;;;952/2021;
1052;1038;04/02/2021;01010707102225;GEUCEU KAYEE JATO;Banda Raya;Pemecahan Bidang;01010707.02536;;;953/2021;
1053;1039;04/02/2021;01010707102226;GEUCEU KAYEE JATO;Banda Raya;Pemecahan Bidang;01010707.02537;;;954/2021;
1054;1040;04/02/2021;01010808110277; ;;Peralihan Hak - Pembagian Hak Bersama;01010808.02139;;;1303/2021;
1055;1041;04/02/2021;01010808110275; ;;Peralihan Hak - Pembagian Hak Bersama;01010808.02137;;;1298/2021;
1056;1042;04/02/2021;01010808110276; ;;Peralihan Hak - Pembagian Hak Bersama;01010808.02138;;;1300/2021;Berkas No.1889/2021 Selesai Diserahkan
1057;1043;04/02/2021;01010402110867; ;;Peralihan Hak - Jual Beli;01010402.01942;;;1274/2021;Berkas No.2189/2021 Selesai Diserahkan
1058;1044;04/02/2021;01010901102324; ;;Roya;01010901.02331;;;1273/2021;
1059;1045;04/02/2021;01010402110868; ;;Peralihan Hak - Jual Beli;01010402.01943;;;1272/2021;Berkas No.2185/2021 Selesai Diserahkan
1060;1046;04/02/2021;01010402302068; ;;Roya;01010402.01247;;;1271/2021;Berkas No.2184/2021 Selesai Diserahkan
1061;1047;04/02/2021;01010705102033; ;;Roya;01010705.02027;;;1270/2021;Berkas No.2242/2021 Selesai Diserahkan
1062;1048;04/02/2021;01010401110173; ;;Peralihan Hak - Jual Beli;01010401.00363;;;1261/2021;Berkas No.2177/2021 Selesai Diserahkan
1063;1049;04/02/2021;01010402302103; ;;Peralihan Hak - Jual Beli;01010402.01381;;;1260/2021;Berkas No.2146/2021 Selesai Diserahkan
1064;1050;04/02/2021;01010602100567; ;;Roya;01010602.00305;;;1275/2021;Berkas No.2245/2021 Selesai Diserahkan
1065;1051;04/02/2021;01010111100624; ;;Peralihan Hak - Jual Beli;01010111.00230;;;1259/2021;Berkas No.2027/2021 Selesai Diserahkan
1066;1052;04/02/2021;01010905102553; ;;Peralihan Hak - Jual Beli;01010905.02685;;;1258/2021;Berkas No.2163/2021 Selesai Diserahkan
1067;1053;04/02/2021;01010202102289; ;;Peralihan Hak - Pembagian Hak Bersama;01010202.02386;;;1276/2021;Berkas No.2114/2021 Selesai Diserahkan
1068;1054;04/02/2021;01010108100147; ;;Peralihan Hak - Pewarisan;01010108.02925;;;1285/2021;Berkas No.2147/2021 Selesai Diserahkan
1069;1055;04/02/2021;01010604102539; ;;Peralihan Hak - Jual Beli;01010604.02615;;;1287/2021;Berkas No.2284/2021 Selesai Diserahkan
1070;1056;04/02/2021;01010310110139; ;;Peralihan Hak - Pewarisan;01010310.00298;;;1304/2021;Berkas No.2046/2021 Selesai Diserahkan
1071;1057;04/02/2021;01010309110139; ;;Peralihan Hak - Pembagian Hak Bersama;01010309.00339;;;1297/2021;Berkas No.2211/2021 Selesai Diserahkan
1072;1058;04/02/2021;01010506110573; ;;Peralihan Hak - Jual Beli;01010506.02397;;;1301/2021;Berkas No.2243/2021 Selesai Diserahkan
1073;1059;04/02/2021;01010809110603; ;;Peralihan Hak - Jual Beli;01010809.02083;;;1292/2021;Berkas No.2286/2021 Selesai Diserahkan
1074;1060;04/02/2021;01010205100004; ;;Peralihan Hak - Pembagian Hak Bersama;01010205.02278;;;1295/2021;Berkas No.2152/2021 Selesai Diserahkan
1075;1061;04/02/2021;01010901100256; ;;Peralihan Hak - Pewarisan;01010901.02944;;;1286/2021;Berkas No.2232/2021 Selesai Diserahkan
1076;1062;04/02/2021;01010111102059; ;;Peralihan Hak - Jual Beli;01010111.01657;;;1284/2021;Berkas No.2257/2021 Selesai Diserahkan
1077;1063;04/02/2021;01010405110425; ;;Peralihan Hak - Lelang;01010405.02169;;;1283/2021;Berkas No.2213/2021 Selesai Diserahkan
1078;1064;04/02/2021;01010103100295; ;;Peralihan Hak - Pewarisan;01010103.02762;;;1278/2021;Berkas No.2116/2021 Selesai Diserahkan
1079;1065;04/02/2021;01010309110901; ;;Peralihan Hak - Jual Beli;01010309.01799;;;1277/2021;Berkas No.2113/2021 Selesai Diserahkan
1080;1066;04/02/2021;01010205100124; ;;Peralihan Hak - Pewarisan;01010205.02286;;;1296/2021;Berkas No.2249/2021 Selesai Diserahkan
1081;1067;04/02/2021;01010102300014; ;;Peralihan Hak - Jual Beli;01010102.00617;;;1257/2021;Berkas No.2157/2021 Selesai Diserahkan
1082;1068;04/02/2021;01010103102631; ;;Peralihan Hak - Pewarisan;01010103.02694;;;1256/2021;Berkas No.2173/2021 Selesai Diserahkan
1083;1069;04/02/2021;01010904102472; ;;Peralihan Hak - Jual Beli;01010904.02480;;;1255/2021;Berkas No.2127/2021 Selesai Diserahkan
1084;1070;04/02/2021;01010103102633; ;;Peralihan Hak - Pewarisan;01010103.02696;;;1254/2021;Berkas No.2169/2021 Selesai Diserahkan
1085;1071;04/02/2021;01010111110257; ;;Peralihan Hak - Jual Beli;01010111.00030;;;1252/2021;Berkas No.2148/2021 Selesai Diserahkan
1086;1072;04/02/2021;01010402110887;TIBANG;Syiah Kuala;Pemisahan Bidang;01010402.02031;;;866/2021;Berkas No.1495/2021 Selesai Diserahkan
1087;1073;04/02/2021;01010402110888;TIBANG;Syiah Kuala;Pemisahan Bidang;01010402.02032;;;867/2021;Berkas No.1495/2021 Selesai Diserahkan
1088;1074;04/02/2021;01010402110889;TIBANG;Syiah Kuala;Pemisahan Bidang;01010402.02033;;;868/2021;Berkas No.1495/2021 Selesai Diserahkan
1089;1075;04/02/2021;01010402110890;TIBANG;Syiah Kuala;Pemisahan Bidang;01010402.02034;;;869/2021;Berkas No.1495/2021 Selesai Diserahkan
1090;1076;04/02/2021;01010904102851;ILIE;Ulee Kareng;Pemisahan Bidang;01010904.03104;;;701/2021;Berkas No.1260/2021 Selesai Diserahkan
1091;1077;04/02/2021;01010108110862;MULIA;Kuta Alam;Pemecahan Bidang;01010108.03055;;;788/2021;Berkas No.1390/2021 Selesai Diserahkan
1092;1078;04/02/2021;01010108110863;MULIA;Kuta Alam;Pemecahan Bidang;01010108.03056;;;789/2021;Berkas No.1390/2021 Selesai Diserahkan
1093;1079;04/02/2021;01010108110864;MULIA;Kuta Alam;Pemecahan Bidang;01010108.03057;;;790/2021;Berkas No.1390/2021 Selesai Diserahkan
1094;1080;04/02/2021;01010108110865;MULIA;Kuta Alam;Pemecahan Bidang;01010108.03058;;;791/2021;Berkas No.1390/2021 Selesai Diserahkan
1095;1081;04/02/2021;01010103102782;BEURAWE;Kuta Alam;Pemisahan Bidang;01010103.03164;;;1062/2021;Berkas No.1826/2021 Selesai Diserahkan
1096;1082;04/02/2021;01010208102473;NEUSU ACEH;Baiturrahman;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010208.02578;;;4586/2020;Berkas No.9299/2020 Selesai Diserahkan
1097;1083;04/02/2021;01010904102854;ILIE;Ulee Kareng;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010904.03089;;;7140/2020;
1098;1084;04/02/2021;01010314110559;GAMPONG BARO;Meuraxa;Pendaftaran Tanah Pertama Kali Pengakuan/Penegasan Hak;01010314.00932;;;7343/2020;Berkas No.10117/2020 Selesai Diserahkan
1099;1085;04/02/2021;01010902102546;LAMTEH;Ulee Kareng;Pemisahan Bidang;01010902.02718;;;1022/2021;Berkas No.1607/2021 Selesai Diserahkan
1100;1086;04/02/2021;01010606103163;BATOH;Lueng Bata;Pemisahan Bidang;01010606.03698;;;907/2021;Berkas No.1449/2021 Selesai Diserahkan
1101;1088;04/02/2021;01010207102680;ATEUK JAWO;Baiturrahman;Penggabungan Bidang;01010207.02805;;;1181/2021;Berkas No.2041/2021 Selesai Diserahkan
1102;1089;04/02/2021;01010103102601;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02654;;;1123/2021;Berkas No.390/2021 Selesai Diserahkan
1103;1090;04/02/2021;01010103100457;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.00145;;;1033/2021;Berkas No.398/2021 Selesai Diserahkan
1104;1091;04/02/2021;01010103100075;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02930;;;1127/2021;Berkas No.387/2021 Selesai Diserahkan
1105;1092;04/02/2021;01010103100016;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02904;;;1029/2021;Berkas No.1774/2021 Selesai Diserahkan
1106;1093;04/02/2021;01010103100011;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02901;;;1032/2021;Berkas No.382/2021 Selesai Diserahkan
1107;1094;04/02/2021;01010103100017;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02703;;;1039/2021;Berkas No.380/2021 Selesai Diserahkan
1108;1095;04/02/2021;01010103100599;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.00276;;;1122/2021;Berkas No.402/2021 Selesai Diserahkan
1109;1096;04/02/2021;01010103100458;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.03122;;;1124/2021;Berkas No.399/2021 Selesai Diserahkan
1110;1097;04/02/2021;01010103100481;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.00182;;;1028/2021;Berkas No.388/2021 Selesai Diserahkan
1111;1098;04/02/2021;01010103102766;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02877;;;1034/2021;Berkas No.393/2021 Selesai Diserahkan
1112;1099;04/02/2021;01010103102301;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02305;;;1035/2021;Berkas No.403/2021 Selesai Diserahkan
1113;1100;04/02/2021;01010103102402;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02430;;;1036/2021;Berkas No.397/2021 Selesai Diserahkan
1114;1101;04/02/2021;01010703102575;MIBO;Banda Raya;Pemisahan Bidang;01010703.03084;;;295/2021;Berkas No.534/2021 Selesai Diserahkan
1115;1102;04/02/2021;01010703102576;MIBO;Banda Raya;Pemisahan Bidang;01010703.03085;;;296/2021;Berkas No.534/2021 Selesai Diserahkan
1116;1103;04/02/2021;01010710102568;LAMLAGANG;Banda Raya;Pemisahan Bidang;01010710.03271;;;1008/2021;Berkas No.1732/2021 Selesai Diserahkan
1117;1104;04/02/2021;01010710102569;LAMLAGANG;Banda Raya;Pemisahan Bidang;01010710.03272;;;1009/2021;Berkas No.1732/2021 Selesai Diserahkan
1118;1105;04/02/2021;01010906102834;PANGO RAYA;Ulee Kareng;Pemisahan Bidang;01010906.02898;;;898/2021;Berkas No.1543/2021 Selesai Diserahkan
1119;1106;04/02/2021;01010906102835;PANGO RAYA;Ulee Kareng;Pemisahan Bidang;01010906.02899;;;899/2021;Berkas No.1543/2021 Selesai Diserahkan
1120;1107;04/02/2021;01010103102637; ;;Roya;01010103.02700;;;1306/2021;Berkas No.2039/2021 Selesai Diserahkan
1121;1108;04/02/2021;01010809111117;PUNGE BLANG CUT;Jaya Baru;Pemisahan Bidang;01010809.02933;;;769/2021;Berkas No.1396/2021 Selesai Diserahkan
1122;1109;04/02/2021;01010809111118;PUNGE BLANG CUT;Jaya Baru;Pemisahan Bidang;01010809.02934;;;770/2021;Berkas No.1396/2021 Selesai Diserahkan
1123;1110;04/02/2021;01010606103161;BATOH;Lueng Bata;Pemecahan Bidang;01010606.03695;;;615/2021;Berkas No.1139/2021 Selesai Diserahkan
1124;1111;04/02/2021;01010606103162;BATOH;Lueng Bata;Pemecahan Bidang;01010606.03696;;;616/2021;Berkas No.1139/2021 Selesai Diserahkan
1125;1112;04/02/2021;01010606103164;BATOH;Lueng Bata;Pemisahan Bidang;01010606.03697;;;614/2021;Berkas No.1136/2021 Selesai Diserahkan
1126;1113;04/02/2021;01010103102273;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02274;;;1126/2021;Berkas No.395/2021 Selesai Diserahkan
1127;1114;04/02/2021;01010103100288;BEURAWE;Kuta Alam;Pelepasan Sebagian Hak;01010103.02998;;;1031/2021;Berkas No.394/2021 Selesai Diserahkan
1128;1115;04/02/2021;01010705102516;LHONG CUT;Banda Raya;Pemisahan Bidang;01010705.02848;;;905/2021;Berkas No.1585/2021 Selesai Diserahkan
1129;1116;04/02/2021;01010705102517;LHONG CUT;Banda Raya;Pemisahan Bidang;01010705.02849;;;906/2021;Berkas No.1585/2021 Selesai Diserahkan
1130;1117;04/02/2021;01010604102123; ;;Peralihan Hak - Jual Beli;01010604.02140;;;1314/2021;Berkas No.2269/2021 Selesai Diserahkan
1131;1118;04/02/2021;01010410110242; ;;Peralihan Hak - Hibah;01010410.02170;;;1320/2021;Berkas No.2313/2021 Selesai Diserahkan
1132;1119;04/02/2021;01010107100185; ;;Peralihan Hak - Lelang;01010107.02659;;;1318/2021;Berkas No.2187/2021 Selesai Diserahkan
1133;1120;04/02/2021;01010410110462; ;;Peralihan Hak - Jual Beli;01010410.02442;;;1321/2021;Berkas No.2312/2021 Selesai Diserahkan
1134;1121;04/02/2021;01010206102021; ;;Peralihan Hak - Jual Beli;01010206.02022;;;1310/2021;Berkas No.1950/2021 Selesai Diserahkan
1135;1122;04/02/2021;01010803110513; ;;Peralihan Hak - Jual Beli;01010803.01145;;;1312/2021;Berkas No.2266/2021 Selesai Diserahkan
1136;1123;04/02/2021;01010310110003; ;;Peralihan Hak - Jual Beli;01010310.00332;;;1299/2021;Berkas No.2234/2021 Selesai Diserahkan
1137;1124;04/02/2021;01010314300518; ;;Peralihan Hak - Jual Beli;01010314.00744;;;1311/2021;Berkas No.2194/2021 Selesai Diserahkan
1138;1125;04/02/2021;01010307100123; ;;Peralihan Hak - Penetapan atau Putusan Pengadilan;01010307.;;;1319/2021;Berkas No.2311/2021 Selesai Diserahkan
1139;1126;04/02/2021;01010609102062;LAMPALOH;Lueng Bata;Pemisahan Bidang;01010609.02134;;;925/2021;Berkas No.1525/2021 Selesai Diserahkan
1140;1127;04/02/2021;01010701102735;LHONG RAYA;Banda Raya;Pemisahan Bidang;01010701.03289;;;969/2021;Berkas No.1673/2021 Selesai Diserahkan
1141;1128;04/02/2021;01010701102736;LHONG RAYA;Banda Raya;Pemisahan Bidang;01010701.03290;;;970/2021;Berkas No.1673/2021 Selesai Diserahkan
1142;1129;04/02/2021;01010701102737;LHONG RAYA;Banda Raya;Pemisahan Bidang;01010701.03291;;;971/2021;Berkas No.1673/2021 Selesai Diserahkan
1143;1130;04/02/2021;01010906102833;PANGO RAYA;Ulee Kareng;Pemisahan Bidang;01010906.02897;;;8483/2020;Berkas No.16384/2020 Selesai Diserahkan
1144;1131;04/02/2021;01010302110166;ULEE LHEUE;Meuraxa;Pemisahan Bidang;01010302.00696;;;727/2021;Berkas No.1210/2021 Selesai Diserahkan
1145;1132;04/02/2021;01010302110167;ULEE LHEUE;Meuraxa;Pemisahan Bidang;01010302.00697;;;728/2021;Berkas No.1210/2021 Selesai Diserahkan
1146;1133;04/02/2021;01010302110168;ULEE LHEUE;Meuraxa;Pemisahan Bidang;01010302.00698;;;729/2021;Berkas No.1210/2021 Selesai Diserahkan
1147;1134;04/02/2021;01010302110169;ULEE LHEUE;Meuraxa;Pemisahan Bidang;01010302.00699;;;730/2021;Berkas No.1210/2021 Selesai Diserahkan
1148;1135;04/02/2021;01010302110170;ULEE LHEUE;Meuraxa;Pemisahan Bidang;01010302.00700;;;731/2021;Berkas No.1210/2021 Selesai Diserahkan
1149;1136;04/02/2021;01010302110171;ULEE LHEUE;Meuraxa;Pemisahan Bidang;01010302.00701;;;732/2021;Berkas No.1210/2021 Selesai Diserahkan
1150;1137;04/02/2021;01010906102832;PANGO RAYA;Ulee Kareng;Pemisahan Bidang;01010906.02896;;;904/2021;Berkas No.1592/2021 Selesai Diserahkan
1151;1138;04/02/2021;01010704102679;LAM ARA;Banda Raya;Pemisahan Bidang;01010704.03156;;;939/2021;Berkas No.1619/2021 Selesai Diserahkan
1152;1139;04/02/2021;01010308110521;COT LAM KUWEUH;Meuraxa;Pemisahan Bidang;01010308.00846;;;883/2021;Berkas No.1444/2021 Selesai Diserahkan
1153;1140;04/02/2021;01010308110522;COT LAM KUWEUH;Meuraxa;Pemisahan Bidang;01010308.00847;;;884/2021;Berkas No.1444/2021 Selesai Diserahkan
1154;1141;04/02/2021;01010111110824;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;01010111.02672;;;940/2021;Berkas No.1612/2021 Selesai Diserahkan
1155;1142;04/02/2021;01010401112002;JEULINGKE;Syiah Kuala;Pemisahan Bidang;01010401.13866;;;669/2021;Berkas No.1239/2021 Selesai Diserahkan
1156;1143;04/02/2021;01010108110860;MULIA;Kuta Alam;Pemisahan Bidang;01010108.03049;;;432/2021;Berkas No.846/2021 Selesai Diserahkan
1157;1144;04/02/2021;01010108110861;MULIA;Kuta Alam;Pemisahan Bidang;01010108.03050;;;433/2021;Berkas No.846/2021 Selesai Diserahkan
1158;1145;04/02/2021;01010111110812;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;01010111.02660;;;829/2021;Berkas No.800/2021 Selesai Diserahkan
1159;1146;04/02/2021;01010405101384; ;;Roya;01010405.00603;;;1317/2021;Berkas No.2099/2021 Selesai Diserahkan
1160;1147;04/02/2021;01010903102357; ;;Roya;01010903.02376;;;1309/2021;Berkas No.2193/2021 Selesai Diserahkan
1161;1148;04/02/2021;01010702102253;LAMPEUOT;Banda Raya;Pemecahan Bidang;01010702.02349;;;202/2021;Berkas No.87/2021 Selesai Diserahkan
1162;1149;04/02/2021;01010702102254;LAMPEUOT;Banda Raya;Pemecahan Bidang;01010702.02350;;;203/2021;Berkas No.87/2021 Selesai Diserahkan
1163;1150;04/02/2021;01010702102255;LAMPEUOT;Banda Raya;Pemecahan Bidang;01010702.02351;;;204/2021;Berkas No.87/2021 Selesai Diserahkan
1164;1151;04/02/2021;01010301110221;PUNGE JURONG;Meuraxa;Pelepasan Sebagian Hak;01010301.01163;;;516/2021;Berkas No.1015/2021 Selesai Diserahkan
1165;1152;04/02/2021;01010802110614;EMPEROM;Jaya Baru;Penggabungan Bidang;01010802.02802;;;823/2021;Berkas No.1457/2021 Selesai Diserahkan
1166;1153;04/02/2021;01010809100062; ;;Roya;01010809.02290;;;1313/2021;Berkas No.2267/2021 Selesai Diserahkan
1167;1154;04/02/2021;01010410110422; ;;Peralihan Hak - Hibah;01010410.02399;;;1322/2021;Berkas No.2314/2021 Selesai Diserahkan
1168;1155;04/02/2021;01010314110558;GAMPONG BARO;Meuraxa;Pemisahan Bidang;01010314.00933;;;7798/2020;Berkas No.15323/2020 Selesai Diserahkan
1169;1156;04/02/2021;01010105102244;KEURAMAT;Kuta Alam;Pemisahan Bidang;01010105.02506;;;721/2021;Berkas No.1279/2021 Selesai Diserahkan
1170;1157;04/02/2021;01010310110165;GAMPONG BLANG;Meuraxa;Pemisahan Bidang;01010310.00342;;;580/2021;Berkas No.1044/2021 Selesai Diserahkan
1171;1158;04/02/2021;01010602102674;COT MESJID;Lueng Bata;Pemisahan Bidang;01010602.03225;;;810/2021;Berkas No.1335/2021 Selesai Diserahkan
1172;1159;04/02/2021;01010207102678;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01010207.02802;;;650/2021;Berkas No.1175/2021 Selesai Diserahkan
1173;1160;04/02/2021;01010207102679;ATEUK JAWO;Baiturrahman;Pemisahan Bidang;01010207.02803;;;651/2021;Berkas No.1175/2021 Selesai Diserahkan
1174;1161;04/02/2021;01010404110381;DEAH RAYA;Syiah Kuala;Pemisahan Bidang;01010404.00958;;;613/2021;Berkas No.1130/2021 Selesai Diserahkan
1175;1162;04/02/2021;01010701102730;LHONG RAYA;Banda Raya;Pemisahan Bidang;01010701.03284;;;8196/2020;Berkas No.15870/2020 Selesai Diserahkan
1176;1163;04/02/2021;01010701102731;LHONG RAYA;Banda Raya;Pemisahan Bidang;01010701.03285;;;8197/2020;Berkas No.15870/2020 Selesai Diserahkan
1177;1164;04/02/2021;01010709102384;GEUCEU KOMPLEK;Banda Raya;Pemisahan Bidang;01010709.02717;;;480/2021;Berkas No.925/2021 Selesai Diserahkan
1178;1165;04/02/2021;01010111100541;LAMBARO SKEP;Kuta Alam;Pelepasan Sebagian Hak;01010111.00148;;;205/2021;Berkas No.421/2021 Selesai Diserahkan
1179;1166;04/02/2021;01010710102567;LAMLAGANG;Banda Raya;Pemisahan Bidang;01010710.03269;;;374/2021;Berkas No.736/2021 Selesai Diserahkan
1180;1167;04/02/2021;01010605102242;LAMSEUPEUNG;Lueng Bata;Pemecahan Bidang;01010605.02465;;;387/2021;Berkas No.753/2021 Selesai Diserahkan
1181;1168;04/02/2021;01010605102243;LAMSEUPEUNG;Lueng Bata;Pemecahan Bidang;01010605.02466;;;388/2021;Berkas No.753/2021 Selesai Diserahkan
1182;1169;04/02/2021;01010605102244;LAMSEUPEUNG;Lueng Bata;Pemecahan Bidang;01010605.02467;;;389/2021;Berkas No.753/2021 Selesai Diserahkan
1183;1170;04/02/2021;01010605102245;LAMSEUPEUNG;Lueng Bata;Pemecahan Bidang;01010605.02468;;;390/2021;Berkas No.753/2021 Selesai Diserahkan
1184;1171;04/02/2021;01010407102802;IE MASEN KAYEE ADANG;Syiah Kuala;Pemisahan Bidang;01010407.03232;;;7951/2020;Berkas No.15526/2020 Selesai Diserahkan
1185;1172;04/02/2021;01010802110610;EMPEROM;Jaya Baru;Pemisahan Bidang;01010802.02796;;;6473/2020;Berkas No.13067/2020 Selesai Diserahkan
1186;1173;04/02/2021;01010802110611;EMPEROM;Jaya Baru;Pemisahan Bidang;01010802.02797;;;6474/2020;Berkas No.13067/2020 Selesai Diserahkan
1187;1174;04/02/2021;01010305110440;ALUE DEAH TEUNGOH;Meuraxa;Pemisahan Bidang;01010305.00638;;;258/2021;Berkas No.313/2021 Selesai Diserahkan
1188;1175;04/02/2021;01010904102846;ILIE;Ulee Kareng;Pemisahan Bidang;01010904.03099;;;7679/2020;Berkas No.15151/2020 Selesai Diserahkan
1189;1176;04/02/2021;01010313110606;SURIEN;Meuraxa;Pemisahan Bidang;01010313.02524;;;505/2021;Berkas No.818/2021 Selesai Diserahkan
1190;1177;04/02/2021;01010405111025;LAMGUGOB;Syiah Kuala;Pemisahan Bidang;01010405.03805;;;7615/2020;Berkas No.15010/2020 Selesai Diserahkan
1191;1178;04/02/2021;01010502110478;PEULANGGAHAN;Kuta Raja;Pemisahan Bidang;01010502.01413;;;2/2021;Berkas No.6/2021 Selesai Diserahkan
1192;1179;04/02/2021;01010404110379;DEAH RAYA;Syiah Kuala;Pemisahan Bidang;01010404.00956;;;75/2021;Berkas No.149/2021 Selesai Diserahkan
1193;1180;04/02/2021;01010501110320;KEUDAH;Kuta Raja;Pemisahan Bidang;01010501.02319;;;3/2021;Berkas No.4/2021 Selesai Diserahkan
1194;1181;04/02/2021;01010309300030;BLANG OI;Meuraxa;Pemisahan Bidang;01010309.01817;;;453/2021;Berkas No.855/2021 Selesai Diserahkan
1195;1182;04/02/2021;01010309300031;BLANG OI;Meuraxa;Pemisahan Bidang;01010309.01818;;;454/2021;Berkas No.855/2021 Selesai Diserahkan
1196;1183;04/02/2021;01010405111029;LAMGUGOB;Syiah Kuala;Pemisahan Bidang;01010405.03808;;;220/2021;Berkas No.295/2021 Selesai Diserahkan
1197;1184;04/02/2021;01010209102413;ATEUK MUNJENG;Baiturrahman;Pemisahan Bidang;01010209.02633;;;532/2021;Berkas No.1089/2021 Selesai Diserahkan
1198;1185;04/02/2021;01010103102779;BEURAWE;Kuta Alam;Pemecahan Bidang;01010103.03118;;;494/2021;Berkas No.933/2021 Selesai Diserahkan
1199;1186;04/02/2021;01010103102780;BEURAWE;Kuta Alam;Pemecahan Bidang;01010103.03119;;;495/2021;Berkas No.933/2021 Selesai Diserahkan
1200;1187;04/02/2021;01010103102781;BEURAWE;Kuta Alam;Pemecahan Bidang;01010103.03120;;;496/2021;Berkas No.933/2021 Selesai Diserahkan
